pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-1071 b,2.425,0.201,-0.171,0,137.93,16.13,-14.21,0,5167.00,103.00,-103.00,0
Kepler-1071 b,1.470,0.070,-0.080,0,45.12,11.04,-9.44,0,4932.00,145.00,-148.00,0
Kepler-1071 b,2.120,0.140,-0.110,0,104.06,23.58,-18.00,0,5149.00,103.00,-103.00,0
Kepler-1072 b,1.400,0.920,-0.150,0,2355.10,4699.66,-752.95,0,6343.00,150.00,-240.00,0
Kepler-1072 b,1.680,0.280,-0.340,0,2763.39,1157.65,-1098.21,0,5821.00,69.00,-87.00,0
Kepler-1072 b,1.627,0.090,-0.078,0,2944.00,118.71,-113.86,0,6004.00,120.00,-120.00,0
Kepler-1072 b,1.400,0.920,-0.150,0,2355.10,4699.66,-752.95,0,6343.00,150.00,-240.00,0
Kepler-1072 b,1.400,0.920,-0.150,0,2355.10,4699.66,-752.95,0,6343.00,150.00,-240.00,0
Kepler-1073 b,2.301,0.128,-0.114,0,128.55,5.79,-5.51,0,5512.00,110.00,-110.00,0
Kepler-1073 b,2.560,0.390,-0.430,0,158.43,64.40,-54.20,0,5509.00,82.00,-74.00,0
Kepler-1073 b,1.950,0.790,-0.160,0,104.88,126.48,-25.31,0,5741.00,155.00,-150.00,0
Kepler-1073 b,1.950,0.790,-0.160,0,104.88,126.48,-25.31,0,5741.00,155.00,-150.00,0
Kepler-1073 b,1.950,0.790,-0.160,0,104.88,126.48,-25.31,0,5741.00,155.00,-150.00,0
Kepler-1073 c,1.790,0.270,-0.300,0,440.08,178.90,-150.56,0,5509.00,82.00,-74.00,0
Kepler-1073 c,1.380,0.560,-0.120,0,292.80,353.08,-70.67,0,5741.00,155.00,-150.00,0
Kepler-1073 c,1.380,0.560,-0.120,0,292.80,353.08,-70.67,0,5741.00,155.00,-150.00,0
Kepler-1073 c,1.380,0.560,-0.120,0,292.80,353.08,-70.67,0,5741.00,155.00,-150.00,0
Kepler-1073 c,1.605,0.102,-0.084,0,357.08,16.08,-15.30,0,5512.00,110.00,-110.00,0
Kepler-1073 d,1.480,0.220,-0.250,0,828.59,336.84,-283.48,0,5509.00,82.00,-74.00,0
Kepler-1073 d,1.160,0.480,-0.090,0,550.70,664.08,-132.92,0,5741.00,155.00,-150.00,0
Kepler-1073 d,1.160,0.480,-0.090,0,550.70,664.08,-132.92,0,5741.00,155.00,-150.00,0
Kepler-1073 d,1.160,0.480,-0.090,0,550.70,664.08,-132.92,0,5741.00,155.00,-150.00,0
Kepler-1074 b,1.160,0.160,-0.100,0,21.26,8.40,-4.66,0,3900.00,87.00,-50.00,0
Kepler-1074 b,1.160,0.160,-0.100,0,21.26,8.40,-4.66,0,3900.00,87.00,-50.00,0
Kepler-1074 b,1.160,0.160,-0.100,0,21.26,8.40,-4.66,0,3900.00,87.00,-50.00,0
Kepler-1074 b,1.120,0.060,-0.070,0,24.71,4.95,-4.57,0,3974.00,79.00,-79.00,0
Kepler-1074 b,1.178,0.058,-0.045,0,27.57,2.81,-2.58,0,3974.00,79.00,-79.00,0
Kepler-1075 b,1.380,0.180,-0.130,0,130.37,51.03,-28.54,0,3900.00,84.00,-50.00,0
Kepler-1075 b,1.380,0.180,-0.130,0,130.37,51.03,-28.54,0,3900.00,84.00,-50.00,0
Kepler-1075 b,1.260,0.090,-0.120,0,105.95,24.06,-27.15,0,3746.00,75.00,-83.00,0
Kepler-1075 b,1.471,0.108,-0.350,0,143.97,14.86,-13.70,0,3747.00,75.00,-75.00,0
Kepler-1075 b,1.380,0.180,-0.130,0,130.37,51.03,-28.54,0,3900.00,84.00,-50.00,0
Kepler-1076 b,0.810,0.070,-0.030,0,83.12,21.38,-11.90,0,4996.00,103.00,-93.00,0
Kepler-1076 b,0.810,0.070,-0.030,0,83.12,21.38,-11.90,0,4996.00,103.00,-93.00,0
Kepler-1076 b,0.790,0.060,-0.030,0,83.18,19.08,-12.50,0,4997.00,100.00,-100.00,0
Kepler-1076 b,0.810,0.070,-0.030,0,83.12,21.38,-11.90,0,4996.00,103.00,-93.00,0
Kepler-1077 b,2.640,1.090,-0.250,0,26.10,31.53,-7.41,0,6091.00,154.00,-204.00,0
Kepler-1077 b,2.797,0.251,-0.436,0,26.93,1.69,-1.57,0,6084.00,213.00,-213.00,0
Kepler-1077 b,2.640,1.090,-0.250,0,26.10,31.53,-7.41,0,6091.00,154.00,-204.00,0
Kepler-1077 b,2.750,0.930,-0.290,0,26.10,25.87,-7.92,0,6091.00,169.00,-211.00,0
Kepler-1077 b,2.640,1.090,-0.250,0,26.10,31.53,-7.41,0,6091.00,154.00,-204.00,0
Kepler-1078 b,1.610,0.620,-0.120,0,378.75,439.13,-87.09,0,5674.00,168.00,-150.00,0
Kepler-1078 b,1.610,0.620,-0.120,0,378.75,439.13,-87.09,0,5674.00,168.00,-150.00,0
Kepler-1078 b,1.610,0.620,-0.120,0,378.75,439.13,-87.09,0,5674.00,168.00,-150.00,0
Kepler-1078 b,1.560,0.340,-0.120,0,373.99,248.39,-88.89,0,5667.00,169.00,-152.00,0
Kepler-1078 b,3.867,0.528,-0.719,0,2298.64,540.01,-411.41,0,5675.00,199.00,-199.00,0
Kepler-1079 b,1.770,0.280,-0.380,0,146.31,67.14,-62.43,0,5636.00,114.00,-103.00,0
Kepler-1079 b,3.140,1.090,-1.480,0,416.84,429.82,-313.14,0,5750.00,166.00,-160.00,0
Kepler-1079 b,2.036,0.090,-0.142,0,195.35,6.51,-6.25,0,5641.00,113.00,-113.00,0
Kepler-1079 b,3.140,1.090,-1.480,0,416.84,429.82,-313.14,0,5750.00,166.00,-160.00,0
Kepler-1079 b,3.140,1.090,-1.480,0,416.84,429.82,-313.14,0,5750.00,166.00,-160.00,0
Kepler-108 b,8.970,0.490,-0.500,0,58.63,10.85,-9.51,0,5854.00,92.00,-92.00,0
Kepler-108 b,8.970,0.490,-0.500,0,58.63,10.85,-9.51,0,5854.00,92.00,-92.00,0
Kepler-108 b,8.970,0.490,-0.500,0,58.63,10.85,-9.51,0,5854.00,92.00,-92.00,0
Kepler-108 b,8.200,0.500,-0.550,0,47.40,9.40,-8.38,0,5626.00,89.00,-78.00,0
Kepler-108 c,8.150,0.450,-0.450,0,9.65,1.78,-1.57,0,5854.00,92.00,-92.00,0
Kepler-108 c,7.780,0.480,-0.520,0,7.80,1.55,-1.38,0,5626.00,89.00,-78.00,0
Kepler-108 c,8.150,0.450,-0.450,0,9.65,1.78,-1.57,0,5854.00,92.00,-92.00,0
Kepler-108 c,8.150,0.450,-0.450,0,9.65,1.78,-1.57,0,5854.00,92.00,-92.00,0
Kepler-1080 b,4.020,2.220,-0.910,0,23.59,39.79,-11.60,0,6549.00,178.00,-264.00,0
Kepler-1080 b,3.700,1.140,-0.660,0,21.37,19.36,-9.04,0,6564.00,181.00,-250.00,0
Kepler-1080 b,5.963,0.608,-0.738,0,55.45,2.44,-2.32,0,6555.00,229.00,-229.00,0
Kepler-1080 b,4.020,2.220,-0.910,0,23.59,39.79,-11.60,0,6549.00,178.00,-264.00,0
Kepler-1080 b,4.020,2.220,-0.910,0,23.59,39.79,-11.60,0,6549.00,178.00,-264.00,0
Kepler-1081 b,1.880,1.030,-0.690,0,869.91,1478.21,-553.47,0,5477.00,170.00,-135.00,0
Kepler-1081 b,0.930,0.090,-0.040,0,210.44,57.80,-26.93,0,5272.00,73.00,-84.00,0
Kepler-1081 b,1.880,1.030,-0.690,0,869.91,1478.21,-553.47,0,5477.00,170.00,-135.00,0
Kepler-1081 b,1.880,1.030,-0.690,0,869.91,1478.21,-553.47,0,5477.00,170.00,-135.00,0
Kepler-1081 b,0.957,0.046,-0.063,0,225.22,5.32,-5.22,0,5273.00,105.00,-105.00,0
Kepler-1082 b,0.800,0.350,-0.060,0,1312.20,1691.13,-293.67,0,6081.00,153.00,-164.00,0
Kepler-1082 b,1.302,0.066,-0.065,0,2949.56,84.95,-82.35,0,5847.00,117.00,-117.00,0
Kepler-1082 b,0.800,0.350,-0.060,0,1312.20,1691.13,-293.67,0,6081.00,153.00,-164.00,0
Kepler-1082 b,1.230,0.190,-0.250,0,2636.85,1181.88,-1069.59,0,5866.00,105.00,-117.00,0
Kepler-1082 b,0.800,0.350,-0.060,0,1312.20,1691.13,-293.67,0,6081.00,153.00,-164.00,0
Kepler-1083 b,3.220,0.550,-0.250,0,9.64,5.35,-2.24,0,5142.00,162.00,-137.00,0
Kepler-1083 b,3.220,0.550,-0.250,0,9.64,5.35,-2.24,0,5142.00,162.00,-137.00,0
Kepler-1083 b,3.221,0.273,-0.667,0,10.15,0.80,-0.73,0,5139.00,180.00,-180.00,0
Kepler-1083 b,3.220,0.550,-0.250,0,9.64,5.35,-2.24,0,5142.00,162.00,-137.00,0
Kepler-1083 b,3.130,0.410,-0.240,0,9.56,4.14,-2.29,0,5136.00,153.00,-138.00,0
Kepler-1084 b,1.140,0.470,-0.270,0,2823.41,3463.22,-1363.17,0,6403.00,159.00,-191.00,0
Kepler-1084 b,1.300,0.058,-0.295,0,1766.59,57.07,-55.29,0,6087.00,122.00,-122.00,0
Kepler-1084 b,1.140,0.470,-0.270,0,2823.41,3463.22,-1363.17,0,6403.00,159.00,-191.00,0
Kepler-1084 b,1.140,0.470,-0.270,0,2823.41,3463.22,-1363.17,0,6403.00,159.00,-191.00,0
Kepler-1084 b,1.440,0.250,-0.250,0,2154.14,1100.40,-817.97,0,6084.00,136.00,-136.00,0
Kepler-1085 b,6.430,1.760,-0.590,0,2.27,1.78,-0.61,0,6063.00,145.00,-180.00,0
Kepler-1085 b,6.430,1.760,-0.590,0,2.27,1.78,-0.61,0,6063.00,145.00,-180.00,0
Kepler-1085 b,6.430,1.760,-0.590,0,2.27,1.78,-0.61,0,6063.00,145.00,-180.00,0
Kepler-1085 b,6.110,1.520,-0.650,0,2.27,1.71,-0.67,0,6063.00,181.00,-181.00,0
Kepler-1085 b,6.228,0.361,-0.341,0,2.06,0.16,-0.15,0,5856.00,117.00,-117.00,0
Kepler-1085 c,3.210,0.800,-0.340,0,13.74,10.38,-4.03,0,6063.00,181.00,-181.00,0
Kepler-1085 c,3.120,0.860,-0.280,0,13.74,10.81,-3.67,0,6063.00,145.00,-180.00,0
Kepler-1085 c,3.120,0.860,-0.280,0,13.74,10.81,-3.67,0,6063.00,145.00,-180.00,0
Kepler-1085 c,3.120,0.860,-0.280,0,13.74,10.81,-3.67,0,6063.00,145.00,-180.00,0
Kepler-1086 b,2.140,0.080,-0.100,0,8.30,1.40,-1.33,0,4243.00,84.00,-84.00,0
Kepler-1086 b,2.239,0.502,-0.208,0,9.16,0.38,-0.36,0,4244.00,85.00,-85.00,0
Kepler-1086 b,2.270,0.160,-0.190,0,7.02,1.74,-1.60,0,4137.00,90.00,-79.00,0
Kepler-1086 b,2.270,0.160,-0.190,0,7.02,1.74,-1.60,0,4137.00,90.00,-79.00,0
Kepler-1086 b,2.270,0.160,-0.190,0,7.02,1.74,-1.60,0,4137.00,90.00,-79.00,0
Kepler-1086 c,2.740,0.190,-0.240,0,0.40,0.10,-0.09,0,4137.00,90.00,-79.00,0
Kepler-1086 c,3.022,0.254,-0.165,0,0.52,0.02,-0.02,0,4244.00,85.00,-85.00,0
Kepler-1086 c,2.740,0.190,-0.240,0,0.40,0.10,-0.09,0,4137.00,90.00,-79.00,0
Kepler-1086 c,2.880,0.120,-0.130,0,0.47,0.08,-0.07,0,4243.00,84.00,-84.00,0
Kepler-1086 c,2.740,0.190,-0.240,0,0.40,0.10,-0.09,0,4137.00,90.00,-79.00,0
Kepler-1087 b,0.676,0.041,-0.033,0,3496.49,89.41,-87.25,0,5476.00,110.00,-110.00,0
Kepler-1087 b,0.820,0.290,-0.150,0,4912.96,5321.99,-1929.35,0,5582.00,161.00,-153.00,0
Kepler-1087 b,0.820,0.290,-0.150,0,4912.96,5321.99,-1929.35,0,5582.00,161.00,-153.00,0
Kepler-1087 b,0.820,0.290,-0.150,0,4912.96,5321.99,-1929.35,0,5582.00,161.00,-153.00,0
Kepler-1087 b,0.830,0.170,-0.190,0,5182.78,2864.21,-2295.80,0,5457.00,81.00,-73.00,0
Kepler-1088 b,1.440,0.230,-0.130,0,46.89,20.35,-11.15,0,5865.00,105.00,-117.00,0
Kepler-1088 b,1.372,0.257,-0.125,0,44.89,0.69,-0.67,0,5943.00,119.00,-119.00,0
Kepler-1088 b,1.360,0.240,-0.120,0,48.26,23.82,-11.20,0,5930.00,108.00,-125.00,0
Kepler-1088 b,1.360,0.240,-0.120,0,48.26,23.82,-11.20,0,5930.00,108.00,-125.00,0
Kepler-1088 b,1.360,0.240,-0.120,0,48.26,23.82,-11.20,0,5930.00,108.00,-125.00,0
Kepler-1089 b,1.690,0.090,-0.080,0,27.41,5.61,-4.42,0,3879.00,77.00,-77.00,0
Kepler-1089 b,1.850,0.290,-0.190,0,18.83,9.03,-4.50,0,3688.00,87.00,-56.00,0
Kepler-1089 b,1.850,0.290,-0.190,0,18.83,9.03,-4.50,0,3688.00,87.00,-56.00,0
Kepler-1089 b,1.850,0.290,-0.190,0,18.83,9.03,-4.50,0,3688.00,87.00,-56.00,0
Kepler-1089 b,1.644,0.078,-0.068,0,26.27,2.71,-2.49,0,3889.00,78.00,-78.00,0
Kepler-109 b,2.290,0.070,-0.060,0,412.93,45.84,-42.07,0,5952.00,75.00,-75.00,0
Kepler-109 b,2.636,0.123,-0.275,0,432.33,11.92,-11.62,0,5917.00,118.00,-118.00,0
Kepler-109 b,2.490,0.110,-0.110,0,442.00,34.00,-34.00,0,5950.00,62.00,-62.00,0
Kepler-109 b,2.540,0.110,-0.120,0,406.25,58.56,-52.79,0,5945.00,71.00,-71.00,0
Kepler-109 b,2.290,0.070,-0.060,0,412.93,45.84,-42.07,0,5952.00,75.00,-75.00,0
Kepler-109 b,2.290,0.070,-0.060,0,412.93,45.84,-42.07,0,5952.00,75.00,-75.00,0
Kepler-109 c,2.581,0.122,-0.114,0,88.92,2.45,-2.39,0,5917.00,118.00,-118.00,0
Kepler-109 c,2.500,0.070,-0.070,0,84.98,9.43,-8.66,0,5952.00,75.00,-75.00,0
Kepler-109 c,2.480,0.110,-0.110,0,83.56,12.04,-10.86,0,5945.00,71.00,-71.00,0
Kepler-109 c,2.650,0.120,-0.120,0,91.00,7.10,-7.10,0,5950.00,62.00,-62.00,0
Kepler-109 c,2.500,0.070,-0.070,0,84.98,9.43,-8.66,0,5952.00,75.00,-75.00,0
Kepler-109 c,2.500,0.070,-0.070,0,84.98,9.43,-8.66,0,5952.00,75.00,-75.00,0
Kepler-1090 b,2.789,0.603,-0.310,0,1.82,0.13,-0.12,0,5325.00,106.00,-106.00,0
Kepler-1090 b,2.790,0.450,-0.360,0,1.83,0.78,-0.53,0,5330.00,79.00,-79.00,0
Kepler-1090 b,2.510,1.550,-0.330,0,1.63,3.23,-0.54,0,5403.00,178.00,-153.00,0
Kepler-1090 b,2.510,1.550,-0.330,0,1.63,3.23,-0.54,0,5403.00,178.00,-153.00,0
Kepler-1090 b,2.510,1.550,-0.330,0,1.63,3.23,-0.54,0,5403.00,178.00,-153.00,0
Kepler-1090 c,3.440,0.550,-0.450,0,14.33,6.12,-4.14,0,5330.00,79.00,-79.00,0
Kepler-1090 c,3.080,1.900,-0.410,0,12.79,25.24,-4.23,0,5403.00,178.00,-153.00,0
Kepler-1090 c,3.080,1.900,-0.410,0,12.79,25.24,-4.23,0,5403.00,178.00,-153.00,0
Kepler-1090 c,3.080,1.900,-0.410,0,12.79,25.24,-4.23,0,5403.00,178.00,-153.00,0
Kepler-1091 b,1.090,0.460,-0.070,0,978.41,1218.71,-214.31,0,5672.00,173.00,-146.00,0
Kepler-1091 b,1.500,0.230,-0.130,0,1813.00,731.22,-382.77,0,5806.00,69.00,-87.00,0
Kepler-1091 b,1.090,0.460,-0.070,0,978.41,1218.71,-214.31,0,5672.00,173.00,-146.00,0
Kepler-1091 b,1.090,0.460,-0.070,0,978.41,1218.71,-214.31,0,5672.00,173.00,-146.00,0
Kepler-1091 b,1.465,0.089,-0.081,0,1740.86,94.84,-89.41,0,5806.00,116.00,-116.00,0
Kepler-1092 b,2.060,0.680,-0.220,0,15.80,15.23,-4.99,0,6250.00,169.00,-225.00,0
Kepler-1092 b,2.150,0.990,-0.210,0,15.80,21.46,-4.59,0,6250.00,164.00,-213.00,0
Kepler-1092 b,2.150,0.990,-0.210,0,15.80,21.46,-4.59,0,6250.00,164.00,-213.00,0
Kepler-1092 b,2.150,0.990,-0.210,0,15.80,21.46,-4.59,0,6250.00,164.00,-213.00,0
Kepler-1092 b,2.142,0.179,-0.181,0,17.02,0.81,-0.77,0,6245.00,219.00,-219.00,0
Kepler-1093 b,2.260,0.590,-0.490,0,85.76,67.71,-40.24,0,6429.00,181.00,-227.00,0
Kepler-1093 b,2.030,0.860,-0.390,0,85.76,108.97,-37.71,0,6429.00,190.00,-242.00,0
Kepler-1093 b,2.030,0.860,-0.390,0,85.76,108.97,-37.71,0,6429.00,190.00,-242.00,0
Kepler-1093 b,2.030,0.860,-0.390,0,85.76,108.97,-37.71,0,6429.00,190.00,-242.00,0
Kepler-1093 c,2.080,0.870,-0.400,0,15.69,19.92,-6.90,0,6429.00,190.00,-242.00,0
Kepler-1093 c,2.080,0.870,-0.400,0,15.69,19.92,-6.90,0,6429.00,190.00,-242.00,0
Kepler-1093 c,2.080,0.870,-0.400,0,15.69,19.92,-6.90,0,6429.00,190.00,-242.00,0
Kepler-1093 c,2.210,0.590,-0.480,0,15.69,12.38,-7.36,0,6429.00,181.00,-227.00,0
Kepler-1094 b,3.370,0.570,-0.560,0,12.52,5.49,-4.30,0,5779.00,78.00,-78.00,0
Kepler-1094 b,2.650,1.040,-0.240,0,9.48,10.93,-2.62,0,6153.00,163.00,-199.00,0
Kepler-1094 b,2.650,1.040,-0.240,0,9.48,10.93,-2.62,0,6153.00,163.00,-199.00,0
Kepler-1094 b,2.650,1.040,-0.240,0,9.48,10.93,-2.62,0,6153.00,163.00,-199.00,0
Kepler-1094 b,3.059,0.201,-0.257,0,10.34,1.05,-0.94,0,5779.00,116.00,-116.00,0
Kepler-1095 b,1.220,0.370,-0.130,0,356.54,321.74,-105.42,0,5984.00,161.00,-197.00,0
Kepler-1095 b,1.240,0.510,-0.110,0,356.54,439.28,-92.63,0,5984.00,160.00,-185.00,0
Kepler-1095 b,1.240,0.510,-0.110,0,356.54,439.28,-92.63,0,5984.00,160.00,-185.00,0
Kepler-1095 b,1.240,0.510,-0.110,0,356.54,439.28,-92.63,0,5984.00,160.00,-185.00,0
Kepler-1096 b,1.170,0.100,-0.110,0,83.45,24.28,-19.88,0,4156.00,92.00,-80.00,0
Kepler-1096 b,1.310,0.060,-0.060,0,93.66,16.07,-15.72,0,4229.00,84.00,-84.00,0
Kepler-1096 b,1.515,0.276,-0.206,0,124.87,3.86,-3.72,0,4230.00,85.00,-85.00,0
Kepler-1096 b,1.170,0.100,-0.110,0,83.45,24.28,-19.88,0,4156.00,92.00,-80.00,0
Kepler-1096 b,1.170,0.100,-0.110,0,83.45,24.28,-19.88,0,4156.00,92.00,-80.00,0
Kepler-1097 b,2.950,0.410,-0.300,0,1.20,0.59,-0.35,0,5303.00,193.00,-171.00,0
Kepler-1097 b,3.120,0.850,-0.300,0,1.20,1.08,-0.34,0,5303.00,220.00,-168.00,0
Kepler-1097 b,3.120,0.850,-0.300,0,1.20,1.08,-0.34,0,5303.00,220.00,-168.00,0
Kepler-1097 b,3.120,0.850,-0.300,0,1.20,1.08,-0.34,0,5303.00,220.00,-168.00,0
Kepler-1097 b,3.064,0.282,-0.233,0,1.30,0.06,-0.06,0,5307.00,186.00,-186.00,0
Kepler-1098 b,1.130,0.470,-0.130,0,634.16,800.54,-180.32,0,5753.00,167.00,-147.00,0
Kepler-1098 b,1.260,0.180,-0.140,0,716.30,279.02,-179.77,0,5579.00,75.00,-75.00,0
Kepler-1098 b,1.130,0.470,-0.130,0,634.16,800.54,-180.32,0,5753.00,167.00,-147.00,0
Kepler-1098 b,1.477,0.092,-0.080,0,995.67,53.52,-50.45,0,5580.00,112.00,-112.00,0
Kepler-1098 b,1.130,0.470,-0.130,0,634.16,800.54,-180.32,0,5753.00,167.00,-147.00,0
Kepler-1099 b,3.110,1.790,-0.360,0,1389.18,2435.31,-453.28,0,6153.00,160.00,-229.00,0
Kepler-1099 b,3.110,1.790,-0.360,0,1389.18,2435.31,-453.28,0,6153.00,160.00,-229.00,0
Kepler-1099 b,1.791,0.151,-0.141,0,766.34,52.11,-48.36,0,6149.00,215.00,-215.00,0
Kepler-1099 b,3.110,1.790,-0.360,0,1389.18,2435.31,-453.28,0,6153.00,160.00,-229.00,0
Kepler-1099 b,2.410,0.800,-0.340,0,1389.18,1391.38,-513.74,0,6153.00,193.00,-236.00,0
Kepler-11 b,1.850,0.130,-0.120,0,122.98,29.54,-22.33,0,5657.00,107.00,-101.00,0
Kepler-11 b,1.850,0.130,-0.120,0,122.98,29.54,-22.33,0,5657.00,107.00,-101.00,0
Kepler-11 b,1.840,0.120,-0.120,0,122.98,28.00,-22.94,0,5657.00,113.00,-101.00,0
Kepler-11 b,1.928,0.096,-0.082,0,146.36,4.17,-4.02,0,5763.00,115.00,-115.00,0
Kepler-11 b,1.850,0.130,-0.120,0,122.98,29.54,-22.33,0,5657.00,107.00,-101.00,0
Kepler-11 c,2.880,0.190,-0.180,0,90.10,20.51,-16.81,0,5657.00,113.00,-101.00,0
Kepler-11 c,2.940,0.210,-0.180,0,90.10,21.63,-16.36,0,5657.00,107.00,-101.00,0
Kepler-11 c,2.940,0.210,-0.180,0,90.10,21.63,-16.36,0,5657.00,107.00,-101.00,0
Kepler-11 c,3.024,0.140,-0.126,0,107.22,3.05,-2.95,0,5763.00,115.00,-115.00,0
Kepler-11 c,2.940,0.210,-0.180,0,90.10,21.63,-16.36,0,5657.00,107.00,-101.00,0
Kepler-11 d,3.260,0.240,-0.200,0,42.95,10.32,-7.80,0,5657.00,107.00,-101.00,0
Kepler-11 d,3.358,0.160,-0.140,0,51.12,1.46,-1.41,0,5763.00,115.00,-115.00,0
Kepler-11 d,3.260,0.240,-0.200,0,42.95,10.32,-7.80,0,5657.00,107.00,-101.00,0
Kepler-11 d,3.200,0.210,-0.210,0,42.95,9.78,-8.01,0,5657.00,113.00,-101.00,0
Kepler-11 d,3.260,0.240,-0.200,0,42.95,10.32,-7.80,0,5657.00,107.00,-101.00,0
Kepler-11 e,3.890,0.280,-0.240,0,27.17,6.53,-4.93,0,5657.00,107.00,-101.00,0
Kepler-11 e,3.890,0.280,-0.240,0,27.17,6.53,-4.93,0,5657.00,107.00,-101.00,0
Kepler-11 e,3.890,0.280,-0.240,0,27.17,6.53,-4.93,0,5657.00,107.00,-101.00,0
Kepler-11 e,4.327,0.190,-0.312,0,32.34,0.92,-0.89,0,5763.00,115.00,-115.00,0
Kepler-11 e,4.120,0.270,-0.260,0,27.17,6.19,-5.07,0,5657.00,113.00,-101.00,0
Kepler-11 f,2.520,0.160,-0.160,0,16.41,3.74,-3.06,0,5657.00,113.00,-101.00,0
Kepler-11 f,2.740,0.200,-0.170,0,16.41,3.94,-2.98,0,5657.00,107.00,-101.00,0
Kepler-11 f,2.643,0.126,-0.118,0,19.53,0.56,-0.54,0,5763.00,115.00,-115.00,0
Kepler-11 f,2.740,0.200,-0.170,0,16.41,3.94,-2.98,0,5657.00,107.00,-101.00,0
Kepler-11 f,2.740,0.200,-0.170,0,16.41,3.94,-2.98,0,5657.00,107.00,-101.00,0
Kepler-11 g,3.400,0.220,-0.220,0,4.75,1.08,-0.89,0,5657.00,113.00,-101.00,0
Kepler-11 g,3.567,0.166,-0.149,0,5.65,0.16,-0.15,0,5763.00,115.00,-115.00,0
Kepler-11 g,3.460,0.250,-0.220,0,4.75,1.14,-0.86,0,5657.00,107.00,-101.00,0
Kepler-11 g,3.460,0.250,-0.220,0,4.75,1.14,-0.86,0,5657.00,107.00,-101.00,0
Kepler-11 g,3.460,0.250,-0.220,0,4.75,1.14,-0.86,0,5657.00,107.00,-101.00,0
Kepler-110 b,2.960,0.640,-0.800,0,306.75,184.27,-156.30,0,5887.00,114.00,-120.00,0
Kepler-110 b,2.570,0.400,-0.650,0,244.30,109.11,-118.87,0,5869.00,117.00,-117.00,0
Kepler-110 b,2.960,0.640,-0.800,0,306.75,184.27,-156.30,0,5887.00,114.00,-120.00,0
Kepler-110 b,2.960,0.640,-0.800,0,306.75,184.27,-156.30,0,5887.00,114.00,-120.00,0
Kepler-110 b,1.979,0.097,-0.088,0,153.88,5.10,-4.92,0,5956.00,119.00,-119.00,0
Kepler-110 c,3.540,0.770,-0.960,0,90.37,54.29,-46.04,0,5887.00,114.00,-120.00,0
Kepler-110 c,3.540,0.770,-0.960,0,90.37,54.29,-46.04,0,5887.00,114.00,-120.00,0
Kepler-110 c,3.090,0.490,-0.780,0,71.97,32.15,-35.02,0,5869.00,117.00,-117.00,0
Kepler-110 c,2.379,0.117,-0.104,0,45.34,1.50,-1.45,0,5956.00,119.00,-119.00,0
Kepler-110 c,3.540,0.770,-0.960,0,90.37,54.29,-46.04,0,5887.00,114.00,-120.00,0
Kepler-1100 b,1.280,0.570,-0.110,0,272.65,348.73,-74.31,0,6201.00,153.00,-191.00,0
Kepler-1100 b,1.280,0.570,-0.110,0,272.65,348.73,-74.31,0,6201.00,153.00,-191.00,0
Kepler-1100 b,1.250,0.200,-0.070,0,236.21,95.47,-37.32,0,5985.00,72.00,-84.00,0
Kepler-1100 b,1.280,0.570,-0.110,0,272.65,348.73,-74.31,0,6201.00,153.00,-191.00,0
Kepler-1100 b,1.302,0.070,-0.073,0,238.51,8.48,-8.17,0,5882.00,118.00,-118.00,0
Kepler-1101 b,2.550,0.300,-0.330,0,5.64,1.84,-1.61,0,5325.00,79.00,-79.00,0
Kepler-1101 b,2.220,0.780,-0.160,0,4.45,4.71,-0.99,0,5565.00,169.00,-136.00,0
Kepler-1101 b,2.220,0.780,-0.160,0,4.45,4.71,-0.99,0,5565.00,169.00,-136.00,0
Kepler-1101 b,2.220,0.780,-0.160,0,4.45,4.71,-0.99,0,5565.00,169.00,-136.00,0
Kepler-1101 b,2.035,0.145,-0.118,0,3.58,0.18,-0.17,0,5312.00,106.00,-106.00,0
Kepler-1102 b,3.130,1.490,-0.410,0,21.06,29.49,-7.10,0,6119.00,151.00,-195.00,0
Kepler-1102 b,3.193,0.530,-0.259,0,22.98,1.46,-1.36,0,6115.00,214.00,-214.00,0
Kepler-1102 b,3.060,0.960,-0.480,0,21.06,19.47,-8.06,0,6119.00,171.00,-214.00,0
Kepler-1102 b,3.130,1.490,-0.410,0,21.06,29.49,-7.10,0,6119.00,151.00,-195.00,0
Kepler-1102 b,3.130,1.490,-0.410,0,21.06,29.49,-7.10,0,6119.00,151.00,-195.00,0
Kepler-1103 b,2.040,1.000,-0.190,0,67.88,99.19,-18.40,0,6277.00,158.00,-193.00,0
Kepler-1103 b,2.040,1.000,-0.190,0,67.88,99.19,-18.40,0,6277.00,158.00,-193.00,0
Kepler-1103 b,2.580,0.860,-0.290,0,69.48,68.40,-21.49,0,6285.00,169.00,-206.00,0
Kepler-1103 b,4.169,0.203,-0.903,0,160.28,7.03,-6.70,0,6085.00,122.00,-122.00,0
Kepler-1103 b,2.040,1.000,-0.190,0,67.88,99.19,-18.40,0,6277.00,158.00,-193.00,0
Kepler-1104 b,1.070,0.830,-0.130,0,587.47,1481.33,-187.12,0,6452.00,176.00,-213.00,0
Kepler-1104 b,1.070,0.830,-0.130,0,587.47,1481.33,-187.12,0,6452.00,176.00,-213.00,0
